2021-12-14,4168,48366.5
2021-12-15,4169,48871.5
2021-12-16,4170,47628.2
2021-12-17,4171,46172.2
2021-12-18,4172,46856.2
2021-12-19,4173,46704.5
2021-12-20,4174,46895.2
2021-12-21,4175,48902
2021-12-22,4176,48599.7
2021-12-23,4177,50801
2021-12-24,4178,50786.1
2021-12-25,4179,50406.4
2021-12-26,4180,50779.9
2021-12-27,4181,50678.2
2021-12-28,4182,47545.2
2021-12-29,4183,46461.7
2021-12-30,4184,47123.3
2021-12-31,4185,46219.5
2022-01-01,4186,47738
2022-01-02,4187,47311.8
2022-01-03,4188,46430.2
2022-01-04,4189,45837.3
2022-01-05,4190,43425.9
2022-01-06,4191,43097.5
2022-01-07,4192,41546.7
2022-01-08,4193,41672
2022-01-09,4194,41848.3
2022-01-10,4195,41832.2
2022-01-11,4196,42733.2
2022-01-12,4197,43901
2022-01-13,4198,42560
2022-01-14,4199,43073.3
2022-01-15,4200,43097
2022-01-16,4201,43079.1
2022-01-17,4202,42209.3
2022-01-18,4203,42364.6
2022-01-19,4204,41677.8
2022-01-20,4205,40715.9
2022-01-21,4206,36475.5
2022-01-22,4207,35075.2
2022-01-23,4208,36269.5
2022-01-24,4209,36686.3
2022-01-25,4210,36950.6
2022-01-26,4211,36800.4
2022-01-27,4212,37164.3
2022-01-28,4213,37745.1
2022-01-29,4214,38170.8
2022-01-30,4215,37917.7
2022-01-31,4216,38498.6
2022-02-01,4217,38709.7
2022-02-02,4218,36890.2
2022-02-03,4219,37287.8
2022-02-04,4220,41567.6
2022-02-05,4221,41412.1
2022-02-06,4222,42392.2
2022-02-07,4223,43833.9
2022-02-08,4224,44038.2
2022-02-09,4225,44388.9
2022-02-10,4226,43521
2022-02-11,4227,42388.4
2022-02-12,4228,42205.2
2022-02-13,4229,42061.1
2022-02-14,4230,42550.3
2022-02-15,4231,44544.4
2022-02-16,4232,43883.6
2022-02-17,4233,40552.8
2022-02-18,4234,40000.1
2022-02-19,4235,40090.3
2022-02-20,4236,38355
2022-02-21,4237,37017.7
2022-02-22,4238,38248.2
2022-02-23,4239,37224.6
2022-02-24,4240,38339.2
2022-02-25,4241,39209.6
2022-02-26,4242,39115.5
2022-02-27,4243,37689.1
2022-02-28,4244,43188.2
2022-03-01,4245,44420.3
2022-03-02,4246,43912.8
2022-03-03,4247,42463
2022-03-04,4248,39142.7
2022-03-05,4249,39395.8
2022-03-06,4250,38403.1
2022-03-07,4251,38024.8
2022-03-08,4252,38744.8
2022-03-09,4253,41929
2022-03-10,4254,39416.3
2022-03-11,4255,38730.2
2022-03-12,4256,38814.3
2022-03-13,4257,37792.4
2022-03-14,4258,39671.1
2022-03-15,4259,39285.7
2022-03-16,4260,41118.7
2022-03-17,4261,40914.8
2022-03-18,4262,41767.8
2022-03-19,4263,42233
2022-03-20,4264,41276
2022-03-21,4265,41022
2022-03-22,4266,42373
2022-03-23,4267,42912
2022-03-24,4268,44013
2022-03-25,4269,44331
2022-03-26,4270,44548
2022-03-27,4271,46859
2022-03-28,4272,47105
2022-03-29,4273,47449
2022-03-30,4274,47075
2022-03-31,4275,45525
2022-04-01,4276,46297
2022-04-02,4277,45811
2022-04-03,4278,46407
2022-04-04,4279,46629
2022-04-05,4280,45506
2022-04-06,4281,43173
